internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
195922611,Cantharellus roseocanus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,roseocanus,,,,,"(Redhead, Norvell &amp; Danell) Redhead, Norvell &amp; Moncalvo","<em>Cantharellus roseocanus</em> belongs to a complex of western North American golden chanterelle speceis, which were generally recorded as <em>C. cibarius</em> (Thiers 1985, Arora 1986); then described as a variety of <em>C. cibarius</em>, var. <em>roseocanus</em> (Redhead <em>et al.</em> 1997), finally elevated to species rank (Redhead 2012). For this assessment, we are considering <em>C. roseocanus</em> to be a single species across the Pacific states and mountainous west. Additional genetic studies need to be done comparing Pacific Coast collections with Rocky Mountain collections, as macro-morphological differences do occur with these collections. Records from Mexico (iNaturalist 2021) appear to represent a distinct species, and are not part of this assessment."
195922677,Cantharellus formosus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,CANTHARELLALES,HYDNACEAE,Cantharellus,formosus,,,,,Corner,"<em>Cantharellus formosus </em>was described from Vancouver Island, British Columbia, Canada (Corner 1966), however this name was rarely used, and the complex of western North American golden chanterelles were generally recorded as <em>C. cibarius</em> until the Pacific golden chanterelle harvest paper (Redhead<em> et al. </em>1997)."
195922522,Lactarius rufulus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,RUSSULALES,RUSSULACEAE,Lactarius,rufulus,,,,,Peck,"This species was described from a collection made at Stanford University, California, USA (Peck 1907)."
195922322,Lactarius rubrilacteus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,RUSSULALES,RUSSULACEAE,Lactarius,rubrilacteus,,,,,Hesler &amp; A.H. Sm.,"It was described by Hesler and Smith (1979) based on a type collection from Oregon, USA. Before that, this species was called by the name&#160;<em>Lactarius sanguifluus</em>, a European species."
195923402,Aureoboletus flaviporus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,BOLETALES,BOLETACEAE,Aureoboletus,flaviporus,,,,,(Earle) Klofac,"This species was described as <em>Boletus flaviporus</em> (Earle 1905), where it remained until it was transferred to the genus <em>Aureoboletus</em> (Klofac 2010)."
195924337,Gomphus bonarii,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,GOMPHALES,GOMPHACEAE,Gomphus,bonarii,,,,,(Morse) Singer,"It was described as <em>Cantharellus bonarii </em>(Morse 1930), then transferred to the genus <em>Gomphus</em> (Singer 1945).  Phylogenetic studies (Giachini 2004, Giachini and Castellano 2011) used conserved genetic regions to synonymize this name with <em>Turbinellus floccosus</em>. Other lines of evidence suggest that <em>G. bonarii </em>should be recognized as a distinct species. However, it was directly synonymized with<em> Turbinellus floccosus</em> (Giachini and Castellano 2011), and not transferred to <em>Turbinellus</em>, and thus to treat it separately, it is still formally within the genus <em>Gomphus</em> (where it doesn’t belong). The taxon treated in this description is based on a concept of a montane/northern species that is more pallid than the red-capped coastal form in Western North America going by the name <em>T. floccosus</em>; it is likely that neither taxon is conspecific with <em>T. floccosus </em>sensu stricto (described from Pennsylvania). More work is needed to delimit species in this complex."
195923828,Collybia bakerensis,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,AGARICALES,NOT ASSIGNED,Collybia,bakerensis,,,,,A.H. Sm.,"Described from Mount Baker in Washington, USA by Smith (1944). According to Desjardin <em>et al. </em>(2015) it belongs in the genus <em>Gymnopus</em>, but molecular phylogenetic evidence is lacking for that placement."
195922930,Boletus fibrillosus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,BOLETALES,BOLETACEAE,Boletus,fibrillosus,,,,,Thiers,"It was described by Thiers (1975), based on a type collection made in Mendocino County, California, USA."
195921755,Amanita novinupta,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,AGARICALES,AMANITACEAE,Amanita,novinupta,,,,,Tulloss &amp; J. Lindgr.,"<em>Amanita novinupta</em> was described from western North America (Tulloss and Lindgren 1994); before that it was recorded under the European species<em> A. rubescens</em> (Thiers 1982, Arora 1986). There are cryptic species in the <em>A. novinupta</em> complex; one of which, <em>A. cruentilemurum</em> Tulloss nom. prov. (Tulloss <em>et al</em>. 2021) can now be differentiated, but some of the records of <em>A. novinupta</em> likely pertain to this, and possibly other species."
195923149,Boletus regineus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,BOLETALES,BOLETACEAE,Boletus,regineus,,,,,D. Arora &amp; Simonini,"For many years this species was identified as the European species <em>Boletus aereus</em> (Thiers 1975, Arora 1986, Bessette <em>et al</em>. 2000). It was formally described as a distinct species, <em>Boletus regineus</em>, based on a California type collection (Arora 2008)."
195922802,Rubroboletus haematinus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,BOLETALES,BOLETACEAE,Rubroboletus,haematinus,,,,,(Halling) D. Arora &amp; J.L. Frank,"It was described as <em>Boletus haematinus</em>, from a collection made in Sierra County, California, USA (Thiers and Halling 1976); and later transferred into the genus <em>Rubroboletus</em> (Frank 2015)."
75124171,Russula austrodelica,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,RUSSULALES,RUSSULACEAE,Russula,austrodelica,,,,,Singer,
75102685,Entoloma necopinatum,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,AGARICALES,ENTOLOMATACEAE,Entoloma,necopinatum,,,,,E. Horak,
75115739,Hygrocybe striatella,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,AGARICALES,HYGROPHORACEAE,Hygrocybe,striatella,,,,,Singer,
196135662,Cinereomyces dilutabilis,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,POLYPORALES,GELATOPORIACEAE,Cinereomyces,dilutabilis,,,,,(Log.-Leite &amp; J.E. Wright) Miettinen,
196136132,Stropharia venusta,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,AGARICALES,STROPHARIACEAE,Stropharia,venusta,,,,,"P.S. Silva, Cortez &amp; R.M. Silveira",
196136102,Stropharia araucariae,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,AGARICALES,STROPHARIACEAE,Stropharia,araucariae,,,,,Cortez &amp; R.M. Silveira,
196136087,Stropharia agaricoides,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,AGARICALES,STROPHARIACEAE,Stropharia,agaricoides,,,,,"P.S. Silva, Cortez &amp; R.M. Silveira",
196136052,Stropharia acanthocystis,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,AGARICALES,STROPHARIACEAE,Stropharia,acanthocystis,,,,,Cortez &amp; R.M. Silveira,
196135960,Skeletocutis roseola,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,POLYPORALES,INCRUSTOPORIACEAE,Skeletocutis,roseola,,,,,(Rick ex Theiss.) Rajchenb.,
196135756,Pleurotus rickii,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,AGARICALES,PLEUROTACEAE,Pleurotus,rickii,,,,,Bres.,"<em>Pleurotus rickii</em> was originally regarded by Rick (1907) as a new record of <em>Armillaria procera </em>for Rio Grande do Sul state, southern Brazil. Later, Bresadola (1920) revised the specimen and described it as <em>P. rickii </em>in honour of the mycologist."
196136307,Stropharia coelhoi,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,AGARICALES,STROPHARIACEAE,Stropharia,coelhoi,,,,,"C. Seger, Sulzbacher &amp; Cortez",
198482194,Gymnopilus punctifolius,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,AGARICALES,HYMENOGASTRACEAE,Gymnopilus,punctifolius,,,,,(Peck) Singer,"<em>Gymnopilus punctifolius</em> was described as <em>Cortinarius punctifolius </em>(Peck 1903) from a type collection made in Idaho, USA. It was transferred into the genus <em>Gymnopilus</em> (Singer 1949) where is resides today. <em>Flammula punctifolius</em> (Peck) A.H. Sm. is a synonym. Eastern North American reports (Bessette<em> et al.</em> 1995, MyCoPortal 2021) appear to result from confusion with the similar named <em>Gymnopilus pulchrifolius</em>."
198477424,Amanita calyptroderma,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,AGARICALES,AMANITACEAE,Amanita,calyptroderma,,,,,G.F. Atk. &amp; V.G. Ballen,"<em>Amanita calyptroderma </em>was described from California, USA. The names <em>Amanita calyptrata </em>and <em>A. lanei</em> have also been applied to this species, but due to nomenclature and taxonomic issues, <em>A. calyptroderma </em>is the consensus accepted name (see Desjardin <em>et al</em>. 2015). The paler, spring fruiting 'form' (Thiers 1983, Arora 1986) was described as a distinct species, <em>Amanita vernicoccora </em>(Bojantchev <em>et al</em>. 2011)."
198479755,Mycena quiniaultensis,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,AGARICALES,MYCENACEAE,Mycena,quiniaultensis,,,,,Kauffman,"This species was described from Lake Quinault on the Olympic Peninsula of Washington, USA (Smith 1935)."
198478949,Suillus brunnescens,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,BOLETALES,SUILLACEAE,Suillus,brunnescens,,,,,A.H. Sm. &amp; Thiers,"<em>Suillus brunnescens</em> was described based on a type collection made near Grants Pass, Oregon, USA (Smith and Thiers 1964). <em>Suillus borealis</em> (Smith <em>et al</em>. 1965), described from Idaho, is a synonym (Nguyen <em>et al.</em> 2017)."
198481126,Xerocomellus salicicola,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,BOLETALES,BOLETACEAE,Xerocomellus,salicicola,,,,,"C.F. Schwarz, N. Siegel &amp; J.L. Frank",<em>Xerocomellus salicicola </em>is a recently described species (Frank<em> et al</em>. 2020). Older records would have been made under the name<em> Xerocomellus</em> (or <em>Boletus</em>) <em>chrysenteron</em>.
198481056,Xerocomellus mendocinensis,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,BOLETALES,BOLETACEAE,Xerocomellus,mendocinensis,,,,,"(Theirs) N. Siegel, C.F. Schwarz &amp; J.L. Frank","This western North American species has long been known by the misapplied name <em>Xerocomellus truncatus</em> (Singer, Snell &amp; E.A. Dick) Klofac (syn: <em>Boletus truncatus</em> (Singer, Snell, &amp; Dick) Pouzar; <em>Xerocomus truncatus</em> Singer, Snell, &amp; Dick). Genetic work by by Frank <em>et al</em>. (2020), has shown that the western North American species is distinct from the eastern North American <em>X. truncatus</em>, and that it is conspecific with a rarely used name, <em>X. mendocinensis</em> (Thiers 1975)."
198480979,Xerocomellus atropurpureus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,BOLETALES,BOLETACEAE,Xerocomellus,atropurpureus,,,,,"J.L. Frank, N. Siegel &amp; C.F. Schwarz","<em>Xerocomellus atropurpureus </em>was a ""cryptic species"" hiding under the epithet <em>Xerocomellus</em> (<em>Boletus</em>) <em>zelleri</em>. It was recently described as a distinct species (Frank <em>et al.</em> 2020), and is far more common and widespread than <em>X. zelleri</em>."
198479759,Tylopilus ammiratii,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,BOLETALES,BOLETACEAE,Tylopilus,ammiratii,,,,,Thiers,"It was described from a collection made in Shasta County, California, USA (Thiers 1975). This species should be compared genetically with <em>Tylopilus</em> '<em>indecisus</em>' sensu CA (Siegel and Schwarz 2016) and <em>T. humalis</em>."
198480129,Turbinellus kauffmanii,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,GOMPHALES,GOMPHACEAE,Turbinellus,kauffmanii,,,,,(A.H. Sm.) Giachini,"This species was described from Washington, USA (Smith and Morse 1947) as <em>Cantharellus kauffmanii</em>, later transferred into the genus<em> Gomphus</em> (Corner 1966). Phylogenetic studies (Giachini 2004, Giachini and Castellano 2011) erected the genus <em>Turbinellus</em> (with <em>T. floccosus</em> as type), to accommodate these species."
198478970,Suillus quiescens,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,BOLETALES,SUILLACEAE,Suillus,quiescens,,,,,T.D. Bruns &amp; Vellinga,"<em>Suillus quiescens</em> was described from collections made in California, USA (Bruns<em> et al</em>. 2010)."
198479192,Suillus pungens,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,BOLETALES,SUILLACEAE,Suillus,pungens,,,,,Thiers &amp; A.H. Sm.,"It was described from California, USA (Smith and Thiers 1964). <em>Suillus subacerbus</em> McNabb is a synonym (NZ Fungi Database 2021)"
198479041,Suillus pseudobrevipes,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,BOLETALES,SUILLACEAE,Suillus,pseudobrevipes,,,,,A.H. Sm. &amp; Thiers,"<em>Suillus pseudobrevipes </em>was described from Idaho, USA (Smith and Thiers 1964)."
198485681,Schenella simplex,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,GEASTRALES,GEASTRACEAE,Schenella,simplex,,,,,T. Macbr.,"It was originally described from Yosemite National Park in California, USA, as <em>Schenella simplex</em> in 1902 (the type specimen was missing the peridium; likely eaten by a rodent, and was classified as a slime mold). Zeller (1944) described <em>Radiigera atrogleba</em> from Idaho, which was later placed into the genus <em>Pyrenogaster </em>(Domínguez de Toledo and Castellano 1996). Genetic and morphological studies (Estrada-Torres <em>et al.</em> 2005), showed that <em>Pyrenogaster/Radiigera atrogleba</em> was conspecific with <em>Schenella simplex</em>."
198480035,Rhizopogon olivaceotinctus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,BOLETALES,RHIZOPOGONACEAE,Rhizopogon,olivaceotinctus,,,,,A.H. Sm.,"It was described from California, USA (Smith and Zeller 1966). <em>Alpova olivaceotinctus </em>(A.H. Sm.) Trappe is a synonym."
198478685,Ramaria stuntzii,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,GOMPHALES,GOMPHACEAE,Ramaria,stuntzii,,,,,Marr,"<em>Ramaria stuntzii</em> was described based on a Washington, USA, type collection (Marr and Stuntz 1973)."
198478617,Ramaria rubripermanens,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,GOMPHALES,GOMPHACEAE,Ramaria,rubripermanens,,,,,Marr &amp; D.E. Stuntz,"This species was described from a type collection made in Washington, USA (Marr and Stuntz 1973). Field identification of <em>Ramaria</em> is often very difficult, with macromorphological differences being subtle and often intergrading (especially in older fruitbodies). Fall fruiting collections of <em>Ramaria rubripermanens</em> are very similar to<em> R. rubrievanescens</em>, microscopic examination is often necessary for identification."
198478529,Ramaria rubrievanescens,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,GOMPHALES,GOMPHACEAE,Ramaria,rubrievanescens,,,,,Marr &amp; D.E. Stuntz,"<em>Ramaria rubrievanescens</em> was described based on a Washington, USA, type collection (Marr and Stuntz 1973)."
198480584,Phellodon atratus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,THELEPHORALES,BANKERACEAE,Phellodon,atratus,,,,,K.A. Harrison,"<em>Phellodon atratus </em>was described from western North America, with the type collection made in northern California, USA (Harrison 1964)."
198478341,Lactarius crassus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,RUSSULALES,RUSSULACEAE,Lactarius,crassus,,,,,(Singer &amp; A.H. Sm.) Pierotti,"This species was originally described as <em>Arcangeliella crassa</em> from a collection made in Stanislaus National Forest, California, USA (Singer and Smith 1960). Thiers (1979) considered <em>Arcangeliella tenax</em> a distinct species, but subsequent work by the same author (Thiers 1984) synonymized <em>A. tenax </em>within <em>A. crassa</em>&#160;based on the considerable degree of overlap in their characters.<br/><br/>These sequestrate<em> Lactarius </em>have been called <em>Arcangeliella</em>. However, it is a fruitbody form that has evolved multiple times within the genus <em>Lactarius</em>, and most species have been formally transferred to <em>Lactarius</em>."
198477726,Gomphidius subroseus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,BOLETALES,GOMPHIDIACEAE,Gomphidius,subroseus,,,,,Kauffman,"It was originally described from Oregon, USA (Kauffman 1925)."
198479606,Gastroboletus dinoffii,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,BOLETALES,BOLETACEAE,Gastroboletus,dinoffii,,,,,Nouhra &amp; Castellano,"This species was described from a collection made in San Bernardino National Forest in southern California, USA (Nouhra and Castellano 1995). This remains a poorly known species, and more collections and modern taxonomic work are needed. The genus <em>Gastroboletus</em> accommodates a number of species with semisequestrate to sequestrate fruitbodies. These morphological forms have evolved multiple times, within different genera of boletes. Some of these species have been transferred to their ancestral genera; whiles others remain in limbo."
198479395,Chroogomphus tomentosus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,BOLETALES,GOMPHIDIACEAE,Chroogomphus,tomentosus,,,,,(Murrill) O.K. Mill.,"It was described as <em>Gomphidius tomentosus</em>, from a Washington, USA type collection (Murrill 1912), and later transferred into the genus <em>Chroogomphus</em> (Miller 1964), where is resides today."
198481706,Atheniella aurantiidisca,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,AGARICALES,MYCENACEAE,Atheniella,aurantiidisca,,,,,"(Murrill) Redhead, Moncalvo, Vilgalys, Desjardin &amp; B.A. Perry","This species was originally described as <em>Prunulus aurantiidiscus</em> (Murrill 1916a); Murrill soon after placed it in the more broadly accepted genus <em>Mycena</em> (1916b). Based on micro-morphology phylogenetic research, Redhead (2012) described the genus<em> Atheniella</em> to accommodate this and closely related Mycenoid taxa."
198477547,Amanita vernicoccora,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,AGARICALES,AMANITACEAE,Amanita,vernicoccora,,,,,Bojantchev &amp; R.M. Davis,"This species was long-considered a pale-capped, spring-fruiting form of <em>Amanita calyptroderma</em> (as <em>A. calyptrata</em> Thiers 1982, Arora 1986), before being formally described as a distinct species (Bojantchev <em>et al. </em>2011)."
198477478,Amanita ocreata,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,AGARICALES,AMANITACEAE,Amanita,ocreata,,,,,Peck,"<em>Amanita ocreata </em>was described from southern California, USA (Peck 1909). <em>Amanita bivolvata </em>Peck is a synonym. Recent unpublished genetic studies have suggested that there may be a cryptic species falling under the umbrella of<em> Amanita ocreata</em>."
198480944,Suillellus amygdalinus,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,BOLETALES,BOLETACEAE,Suillellus,amygdalinus,,,,,"(Thiers) Vizzini, Simonini &amp; Gelardi","This species was originally described as <em>Boletus puniceus</em> (Thiers 1965), however, this name was previously used for a species described from China (Chiu 1948). Thiers (1975) consequently changed the name to <em>Boletus amygdalinus</em>. Based on phylogenetic research, it was transferred into the genus <em>Suillellus </em>(Vizzini 2014)."
